,time,latitude,longitude,,water_depth,,
$SDODC,15:16:25,S28.29.4906,W163.17.3864,A,5284.8,M,A
$SDODC,15:16:45,S28.29.4493,W163.17.3345,A,5280.7,M,A
$SDODC,15:17:05,S28.29.4082,W163.17.2817,A,5279.9,M,A
$SDODC,15:17:25,S28.29.3677,W163.17.2286,A,5280,M,A
$SDODC,15:17:45,S28.29.3280,W163.17.1757,A,5280,M,A
$SDODC,15:18:05,S28.29.2874,W163.17.1239,A,5280,M,A
$SDODC,15:18:25,S28.29.2464,W163.17.0727,A,5280.1,M,A
$SDODC,15:18:45,S28.29.2065,W163.17.0218,A,5280.1,M,A
$SDODC,15:19:05,S28.29.1666,W163.16.9710,A,5271.3,M,A
$SDODC,15:19:25,S28.29.1263,W163.16.9207,A,5271.3,M,A
$SDODC,15:19:45,S28.29.0864,W163.16.8697,A,5271.3,M,A
$SDODC,15:20:05,S28.29.0468,W163.16.8182,A,5271.3,M,A
$SDODC,15:20:25,S28.29.0067,W163.16.7665,A,5306.9,M,A
$SDODC,15:20:45,S28.28.9670,W163.16.7140,A,5289.2,M,A
$SDODC,15:21:05,S28.28.9272,W163.16.6612,A,5303.6,M,A
$SDODC,15:21:25,S28.28.8860,W163.16.6096,A,5289.2,M,A
$SDODC,15:21:45,S28.28.8450,W163.16.5580,A,5289.2,M,A
$SDODC,15:22:05,S28.28.8044,W163.16.5058,A,5289.3,M,A
$SDODC,15:22:25,S28.28.7642,W163.16.4530,A,5288.9,M,A
$SDODC,15:22:45,S28.28.7240,W163.16.3996,A,5287.2,M,A
$SDODC,15:23:05,S28.28.6833,W163.16.3461,A,5285.4,M,A
$SDODC,15:23:25,S28.28.6424,W163.16.2926,A,5282.9,M,A
$SDODC,15:23:45,S28.28.6014,W163.16.2393,A,5280.4,M,A
$SDODC,15:24:05,S28.28.5606,W163.16.1859,A,5279.8,M,A
$SDODC,15:24:25,S28.28.5196,W163.16.1331,A,5278.4,M,A
$SDODC,15:24:45,S28.28.4779,W163.16.0817,A,5295.3,M,A
$SDODC,15:25:05,S28.28.4363,W163.16.0303,A,5285.3,M,A
$SDODC,15:25:25,S28.28.3960,W163.15.9777,A,5285.2,M,A
$SDODC,15:25:45,S28.28.3550,W163.15.9257,A,5285.2,M,A
$SDODC,15:26:05,S28.28.3141,W163.15.8736,A,5285.2,M,A
$SDODC,15:26:25,S28.28.2737,W163.15.8211,A,5285.2,M,A
$SDODC,15:26:45,S28.28.2333,W163.15.7682,A,5285.2,M,A
$SDODC,15:27:05,S28.28.1930,W163.15.7150,A,5285.2,M,A
$SDODC,15:27:25,S28.28.1521,W163.15.6619,A,5314.7,M,A
$SDODC,15:27:45,S28.28.1110,W163.15.6095,A,5325.3,M,A
$SDODC,15:28:05,S28.28.0699,W163.15.5569,A,5386.3,M,A
$SDODC,15:28:25,S28.28.0290,W163.15.5041,A,5363.1,M,A
$SDODC,15:28:45,S28.27.9886,W163.15.4506,A,5362.8,M,A
$SDODC,15:29:05,S28.27.9484,W163.15.3966,A,5372.9,M,A
$SDODC,15:29:25,S28.27.9082,W163.15.3425,A,5359.8,M,A
$SDODC,15:29:45,S28.27.8676,W163.15.2884,A,5357.3,M,A
$SDODC,15:30:05,S28.27.8267,W163.15.2344,A,5355.5,M,A
$SDODC,15:30:25,S28.27.7856,W163.15.1805,A,5353.3,M,A
$SDODC,15:30:45,S28.27.7440,W163.15.1273,A,5352.9,M,A
$SDODC,15:31:05,S28.27.7020,W163.15.0756,A,5355.4,M,A
$SDODC,15:31:25,S28.27.6596,W163.15.0245,A,5355.7,M,A
$SDODC,15:31:45,S28.27.6182,W163.14.9724,A,5353.9,M,A
$SDODC,15:32:05,S28.27.5777,W163.14.9197,A,5354.3,M,A
$SDODC,15:32:25,S28.27.5382,W163.14.8668,A,5355.5,M,A
$SDODC,15:32:45,S28.27.4988,W163.14.8137,A,5354.3,M,A
$SDODC,15:33:05,S28.27.4593,W163.14.7611,A,5354.7,M,A
$SDODC,15:33:25,S28.27.4197,W163.14.7091,A,5354.7,M,A
$SDODC,15:33:45,S28.27.3790,W163.14.6576,A,5353.8,M,A
$SDODC,15:34:05,S28.27.3384,W163.14.6057,A,5352.5,M,A
$SDODC,15:34:25,S28.27.2984,W163.14.5538,A,5352.3,M,A
$SDODC,15:34:45,S28.27.2577,W163.14.5021,A,5352.8,M,A
$SDODC,15:35:05,S28.27.2177,W163.14.4495,A,5351.5,M,A
$SDODC,15:35:25,S28.27.1770,W163.14.3978,A,5352.8,M,A
$SDODC,15:35:45,S28.27.1357,W163.14.3470,A,5352.6,M,A
$SDODC,15:36:05,S28.27.0947,W163.14.2962,A,5352.3,M,A
$SDODC,15:36:25,S28.27.0537,W163.14.2463,A,5352.9,M,A
$SDODC,15:36:45,S28.27.0130,W163.14.1971,A,5353.4,M,A
$SDODC,15:37:05,S28.26.9722,W163.14.1484,A,5370.6,M,A
$SDODC,15:37:25,S28.26.9313,W163.14.0992,A,5354.7,M,A
$SDODC,15:37:45,S28.26.8909,W163.14.0493,A,5355.3,M,A
$SDODC,15:38:05,S28.26.8509,W163.13.9984,A,5353.4,M,A
$SDODC,15:38:25,S28.26.8107,W163.13.9469,A,5369.8,M,A
$SDODC,15:38:45,S28.26.7702,W163.13.8949,A,5351.6,M,A
$SDODC,15:39:05,S28.26.7298,W163.13.8429,A,5351,M,A
$SDODC,15:39:25,S28.26.6884,W163.13.7919,A,5356.2,M,A
$SDODC,15:39:45,S28.26.6474,W163.13.7404,A,5350.5,M,A
$SDODC,15:40:05,S28.26.6064,W163.13.6894,A,5351.1,M,A
$SDODC,15:40:25,S28.26.5658,W163.13.6385,A,5351.4,M,A
$SDODC,15:40:45,S28.26.5254,W163.13.5881,A,5351.9,M,A
$SDODC,15:41:05,S28.26.4845,W163.13.5381,A,5355.4,M,A
$SDODC,15:41:25,S28.26.4432,W163.13.4899,A,5356.8,M,A
$SDODC,15:41:45,S28.26.4030,W163.13.4412,A,5359.4,M,A
$SDODC,15:42:05,S28.26.3625,W163.13.3934,A,5376,M,A
$SDODC,15:42:25,S28.26.3224,W163.13.3450,A,5358.2,M,A
$SDODC,15:42:45,S28.26.2828,W163.13.2955,A,5351.9,M,A
$SDODC,15:43:05,S28.26.2425,W163.13.2456,A,5351.9,M,A
$SDODC,15:43:25,S28.26.2028,W163.13.1947,A,5350.4,M,A
$SDODC,15:43:45,S28.26.1622,W163.13.1438,A,5365.1,M,A
$SDODC,15:44:05,S28.26.1215,W163.13.0932,A,5351.4,M,A
$SDODC,15:44:25,S28.26.0808,W163.13.0425,A,5352,M,A
$SDODC,15:44:45,S28.26.0400,W163.12.9918,A,5353.2,M,A
$SDODC,15:45:05,S28.25.9985,W163.12.9414,A,5354,M,A
$SDODC,15:45:25,S28.25.9574,W163.12.8909,A,5371.2,M,A
$SDODC,15:45:45,S28.25.9168,W163.12.8408,A,5374.7,M,A
$SDODC,15:46:05,S28.25.8770,W163.12.7907,A,5359.7,M,A
$SDODC,15:46:25,S28.25.8369,W163.12.7409,A,5361.3,M,A
$SDODC,15:46:45,S28.25.7967,W163.12.6911,A,5362.8,M,A
$SDODC,15:47:05,S28.25.7567,W163.12.6412,A,5363.1,M,A
$SDODC,15:47:25,S28.25.7161,W163.12.5915,A,5363.9,M,A
$SDODC,15:47:45,S28.25.6756,W163.12.5412,A,5364.7,M,A
$SDODC,15:48:05,S28.25.6351,W163.12.4909,A,5365.1,M,A
$SDODC,15:48:25,S28.25.5943,W163.12.4405,A,5365,M,A
$SDODC,15:48:45,S28.25.5535,W163.12.3901,A,5365.2,M,A
$SDODC,15:49:05,S28.25.5125,W163.12.3407,A,5366.3,M,A
$SDODC,15:49:25,S28.25.4717,W163.12.2912,A,5364.7,M,A
$SDODC,15:49:45,S28.25.4304,W163.12.2414,A,5365.2,M,A
$SDODC,15:50:05,S28.25.3895,W163.12.1914,A,5364.5,M,A
$SDODC,15:50:25,S28.25.3490,W163.12.1414,A,5365,M,A
$SDODC,15:50:45,S28.25.3091,W163.12.0910,A,5363.4,M,A
$SDODC,15:51:05,S28.25.2686,W163.12.0415,A,5361.9,M,A
$SDODC,15:51:25,S28.25.2280,W163.11.9916,A,5360,M,A
$SDODC,15:51:45,S28.25.1872,W163.11.9419,A,5362.5,M,A
$SDODC,15:52:05,S28.25.1445,W163.11.8898,A,5356.1,M,A
$SDODC,15:52:25,S28.25.1061,W163.11.8424,A,5354.9,M,A
$SDODC,15:52:45,S28.25.0658,W163.11.7922,A,5353.8,M,A
$SDODC,15:53:05,S28.25.0267,W163.11.7422,A,5365.9,M,A
$SDODC,15:53:25,S28.24.9872,W163.11.6927,A,5357.3,M,A
$SDODC,15:53:45,S28.24.9481,W163.11.6434,A,5357.4,M,A
$SDODC,15:54:05,S28.24.9083,W163.11.5935,A,5356.3,M,A
$SDODC,15:54:25,S28.24.8683,W163.11.5428,A,5357.4,M,A
$SDODC,15:54:45,S28.24.8290,W163.11.4922,A,5359.6,M,A
$SDODC,15:55:05,S28.24.7892,W163.11.4430,A,5361.5,M,A
$SDODC,15:55:25,S28.24.7504,W163.11.3935,A,5362.1,M,A
$SDODC,15:55:45,S28.24.7089,W163.11.3419,A,5358.8,M,A
$SDODC,15:56:05,S28.24.6709,W163.11.2959,A,5363.4,M,A
$SDODC,15:56:25,S28.24.6292,W163.11.2447,A,5364,M,A
$SDODC,15:56:45,S28.24.5929,W163.11.1973,A,5363.5,M,A
$SDODC,15:57:05,S28.24.5528,W163.11.1437,A,5363,M,A
$SDODC,15:57:25,S28.24.5163,W163.11.0955,A,5363.4,M,A
$SDODC,15:57:45,S28.24.4772,W163.11.0453,A,5363.4,M,A
$SDODC,15:58:05,S28.24.4382,W163.10.9949,A,5364.6,M,A
$SDODC,15:58:25,S28.24.4002,W163.10.9438,A,5364.6,M,A
$SDODC,15:58:45,S28.24.3599,W163.10.8910,A,5365.7,M,A
$SDODC,15:59:05,S28.24.3238,W163.10.8435,A,5366.4,M,A
$SDODC,15:59:25,S28.24.2850,W163.10.7935,A,5365.8,M,A
$SDODC,15:59:45,S28.24.2458,W163.10.7433,A,5365.8,M,A
$SDODC,16:00:05,S28.24.2074,W163.10.6930,A,5365.8,M,A
$SDODC,16:00:25,S28.24.1690,W163.10.6423,A,5382,M,A
$SDODC,16:00:45,S28.24.1286,W163.10.5884,A,5385.4,M,A
$SDODC,16:01:05,S28.24.0917,W163.10.5396,A,5372.3,M,A
$SDODC,16:01:25,S28.24.0519,W163.10.4878,A,5374.4,M,A
$SDODC,16:01:45,S28.24.0126,W163.10.4358,A,5375.9,M,A
$SDODC,16:02:05,S28.23.9730,W163.10.3835,A,5377.8,M,A
$SDODC,16:02:25,S28.23.9311,W163.10.3279,A,5378.3,M,A
$SDODC,16:02:45,S28.23.8908,W163.10.2752,A,5378.3,M,A
$SDODC,16:03:05,S28.23.8510,W163.10.2227,A,5381.4,M,A
$SDODC,16:03:25,S28.23.8127,W163.10.1734,A,5381.7,M,A
$SDODC,16:03:45,S28.23.7700,W163.10.1189,A,5383.8,M,A
$SDODC,16:04:05,S28.23.7314,W163.10.0694,A,5384,M,A
$SDODC,16:04:25,S28.23.6888,W163.10.0150,A,5385.8,M,A
$SDODC,16:04:45,S28.23.6504,W163.09.9655,A,5386.4,M,A
$SDODC,16:05:05,S28.23.6091,W163.09.9138,A,5387.7,M,A
$SDODC,16:05:25,S28.23.5658,W163.09.8594,A,5396.8,M,A
$SDODC,16:05:45,S28.23.5269,W163.09.8102,A,5405.7,M,A
$SDODC,16:06:05,S28.23.4844,W163.09.7552,A,5387.4,M,A
$SDODC,16:06:25,S28.23.4437,W163.09.7023,A,5384.3,M,A
$SDODC,16:06:45,S28.23.4037,W163.09.6502,A,5381.7,M,A
$SDODC,16:07:05,S28.23.3660,W163.09.6015,A,5388.2,M,A
$SDODC,16:07:25,S28.23.3260,W163.09.5507,A,5388.2,M,A
$SDODC,16:07:45,S28.23.2845,W163.09.4970,A,5377.7,M,A
$SDODC,16:08:05,S28.23.2471,W163.09.4489,A,5377,M,A
$SDODC,16:08:25,S28.23.2078,W163.09.3984,A,5376,M,A
$SDODC,16:08:45,S28.23.1654,W163.09.3463,A,5373.7,M,A
$SDODC,16:09:05,S28.23.1249,W163.09.2967,A,5371.9,M,A
$SDODC,16:09:25,S28.23.0848,W163.09.2470,A,5375.7,M,A
$SDODC,16:09:45,S28.23.0478,W163.09.1996,A,5375.6,M,A
$SDODC,16:10:05,S28.23.0088,W163.09.1488,A,5371.7,M,A
$SDODC,16:10:25,S28.22.9674,W163.09.0948,A,5374,M,A
$SDODC,16:10:45,S28.22.9282,W163.09.0429,A,5375.9,M,A
$SDODC,16:11:05,S28.22.8888,W163.08.9915,A,5375.4,M,A
$SDODC,16:11:25,S28.22.8509,W163.08.9450,A,5373.7,M,A
$SDODC,16:11:45,S28.22.8095,W163.08.8941,A,5371.4,M,A
$SDODC,16:12:05,S28.22.7702,W163.08.8457,A,5370.9,M,A
$SDODC,16:12:25,S28.22.7305,W163.08.7967,A,5416.5,M,A
$SDODC,16:12:45,S28.22.6928,W163.08.7498,A,5366.3,M,A
$SDODC,16:13:05,S28.22.6509,W163.08.6978,A,5364.9,M,A
$SDODC,16:13:25,S28.22.6110,W163.08.6478,A,5363.9,M,A
$SDODC,16:13:45,S28.22.5714,W163.08.5973,A,5363.8,M,A
$SDODC,16:14:05,S28.22.5314,W163.08.5468,A,5362.3,M,A
$SDODC,16:14:25,S28.22.4925,W163.08.4955,A,5361.5,M,A
$SDODC,16:14:45,S28.22.4537,W163.08.4450,A,5361.6,M,A
$SDODC,16:15:05,S28.22.4145,W163.08.3947,A,5366.7,M,A
$SDODC,16:15:25,S28.22.3757,W163.08.3437,A,5358.4,M,A
$SDODC,16:15:45,S28.22.3360,W163.08.2929,A,5358.4,M,A
$SDODC,16:16:05,S28.22.2980,W163.08.2448,A,5357.9,M,A
$SDODC,16:16:25,S28.22.2571,W163.08.1906,A,5357.8,M,A
$SDODC,16:16:45,S28.22.2182,W163.08.1390,A,5357.4,M,A
$SDODC,16:17:05,S28.22.1819,W163.08.0892,A,5358,M,A
$SDODC,16:17:25,S28.22.1425,W163.08.0343,A,5358,M,A
$SDODC,16:17:45,S28.22.1056,W163.07.9821,A,5358.3,M,A
$SDODC,16:18:05,S28.22.0677,W163.07.9302,A,5358.6,M,A
$SDODC,16:18:25,S28.22.0302,W163.07.8778,A,5373.5,M,A
$SDODC,16:18:45,S28.21.9919,W163.07.8254,A,5358.6,M,A
$SDODC,16:19:05,S28.21.9535,W163.07.7736,A,5360.8,M,A
$SDODC,16:19:25,S28.21.9153,W163.07.7218,A,5356.6,M,A
$SDODC,16:19:45,S28.21.8768,W163.07.6706,A,5355.6,M,A
$SDODC,16:20:05,S28.21.8392,W163.07.6188,A,5353.6,M,A
$SDODC,16:20:25,S28.21.8020,W163.07.5669,A,5351.3,M,A
$SDODC,16:20:45,S28.21.7646,W163.07.5144,A,5350.3,M,A
$SDODC,16:21:05,S28.21.7271,W163.07.4627,A,5349.2,M,A
$SDODC,16:21:25,S28.21.6891,W163.07.4126,A,5348.4,M,A
$SDODC,16:21:45,S28.21.6517,W163.07.3620,A,5352,M,A
$SDODC,16:22:05,S28.21.6138,W163.07.3113,A,5347.8,M,A
$SDODC,16:22:25,S28.21.5765,W163.07.2596,A,5347.8,M,A
$SDODC,16:22:45,S28.21.5396,W163.07.2072,A,5348.1,M,A
$SDODC,16:23:05,S28.21.5027,W163.07.1539,A,5347.8,M,A
$SDODC,16:23:25,S28.21.4662,W163.07.1007,A,5347.8,M,A
$SDODC,16:23:45,S28.21.4300,W163.07.0479,A,5348.6,M,A
$SDODC,16:24:05,S28.21.3934,W163.06.9949,A,5368.9,M,A
$SDODC,16:24:25,S28.21.3571,W163.06.9410,A,5351.6,M,A
$SDODC,16:24:45,S28.21.3204,W163.06.8865,A,5352,M,A
$SDODC,16:25:05,S28.21.2831,W163.06.8331,A,5361.6,M,A
$SDODC,16:25:25,S28.21.2456,W163.06.7802,A,5361.6,M,A
$SDODC,16:25:45,S28.21.2086,W163.06.7274,A,5357.7,M,A
$SDODC,16:26:05,S28.21.1719,W163.06.6750,A,5357.7,M,A
$SDODC,16:26:25,S28.21.1350,W163.06.6228,A,5347.4,M,A
$SDODC,16:26:45,S28.21.0983,W163.06.5698,A,5372.9,M,A
$SDODC,16:27:05,S28.21.0620,W163.06.5164,A,5352,M,A
$SDODC,16:27:25,S28.21.0255,W163.06.4627,A,5346,M,A
$SDODC,16:27:45,S28.20.9888,W163.06.4087,A,5346,M,A
$SDODC,16:28:05,S28.20.9514,W163.06.3560,A,5333.6,M,A
$SDODC,16:28:25,S28.20.9141,W163.06.3033,A,5366.1,M,A
$SDODC,16:28:45,S28.20.8770,W163.06.2508,A,5363.1,M,A
$SDODC,16:29:05,S28.20.8399,W163.06.1983,A,5344.2,M,A
$SDODC,16:29:25,S28.20.8031,W163.06.1452,A,5318.1,M,A
$SDODC,16:29:45,S28.20.7654,W163.06.0923,A,5317.4,M,A
$SDODC,16:30:05,S28.20.7276,W163.06.0398,A,5317.4,M,A
$SDODC,16:30:25,S28.20.6891,W163.05.9879,A,5316.3,M,A
$SDODC,16:30:45,S28.20.6508,W163.05.9357,A,5317.5,M,A
$SDODC,16:31:05,S28.20.6135,W163.05.8838,A,5308.8,M,A
$SDODC,16:31:25,S28.20.5771,W163.05.8317,A,5308.8,M,A
$SDODC,16:31:45,S28.20.5410,W163.05.7785,A,5308.8,M,A
$SDODC,16:32:05,S28.20.5057,W163.05.7244,A,5308.8,M,A
$SDODC,16:32:25,S28.20.4697,W163.05.6714,A,5308.8,M,A
$SDODC,16:32:45,S28.20.4336,W163.05.6185,A,5308.8,M,A
$SDODC,16:33:05,S28.20.3968,W163.05.5654,A,5301.9,M,A
$SDODC,16:33:25,S28.20.3596,W163.05.5123,A,5301.9,M,A
$SDODC,16:33:45,S28.20.3231,W163.05.4596,A,5316.8,M,A
$SDODC,16:34:05,S28.20.2869,W163.05.4076,A,5306,M,A
$SDODC,16:34:25,S28.20.2502,W163.05.3555,A,5315.3,M,A
$SDODC,16:34:45,S28.20.2142,W163.05.3025,A,5312.3,M,A
$SDODC,16:35:05,S28.20.1780,W163.05.2495,A,5314.2,M,A
$SDODC,16:35:25,S28.20.1429,W163.05.1955,A,5311.3,M,A
$SDODC,16:35:45,S28.20.1069,W163.05.1424,A,5311.3,M,A
$SDODC,16:36:05,S28.20.0708,W163.05.0901,A,5311.5,M,A
$SDODC,16:36:25,S28.20.0348,W163.05.0394,A,5318.5,M,A
$SDODC,16:36:45,S28.19.9990,W163.04.9884,A,5312.8,M,A
$SDODC,16:37:05,S28.19.9635,W163.04.9367,A,5313.3,M,A
$SDODC,16:37:25,S28.19.9278,W163.04.8853,A,5315.3,M,A
$SDODC,16:37:45,S28.19.8920,W163.04.8330,A,5353.2,M,A
$SDODC,16:38:05,S28.19.8554,W163.04.7806,A,5317,M,A
$SDODC,16:38:25,S28.19.8194,W163.04.7283,A,5320.6,M,A
$SDODC,16:38:45,S28.19.7832,W163.04.6756,A,5321.7,M,A
$SDODC,16:39:05,S28.19.7463,W163.04.6228,A,5321.7,M,A
$SDODC,16:39:25,S28.19.7096,W163.04.5694,A,5339.8,M,A
$SDODC,16:39:45,S28.19.6731,W163.04.5160,A,5339.8,M,A
$SDODC,16:40:05,S28.19.6359,W163.04.4625,A,5339.8,M,A
$SDODC,16:40:25,S28.19.5993,W163.04.4088,A,5336.4,M,A
$SDODC,16:40:45,S28.19.5631,W163.04.3551,A,5338.3,M,A
$SDODC,16:41:05,S28.19.5262,W163.04.3013,A,5349.2,M,A
$SDODC,16:41:25,S28.19.4900,W163.04.2467,A,5341.2,M,A
$SDODC,16:41:45,S28.19.4539,W163.04.1922,A,5341.6,M,A
$SDODC,16:42:05,S28.19.4177,W163.04.1379,A,5341,M,A
$SDODC,16:42:25,S28.19.3816,W163.04.0831,A,5340.4,M,A
$SDODC,16:42:45,S28.19.3453,W163.04.0278,A,5337.8,M,A
$SDODC,16:43:05,S28.19.3092,W163.03.9720,A,5337.8,M,A
$SDODC,16:43:25,S28.19.2730,W163.03.9168,A,5337.8,M,A
$SDODC,16:43:45,S28.19.2379,W163.03.8618,A,5338.2,M,A
$SDODC,16:44:05,S28.19.2031,W163.03.8070,A,5339.2,M,A
$SDODC,16:44:25,S28.19.1671,W163.03.7532,A,5339.9,M,A
$SDODC,16:44:45,S28.19.1315,W163.03.6991,A,5338.5,M,A
$SDODC,16:45:05,S28.19.0948,W163.03.6463,A,5338.6,M,A
$SDODC,16:45:25,S28.19.0585,W163.03.5934,A,5338.7,M,A
$SDODC,16:45:45,S28.19.0212,W163.03.5414,A,5337.5,M,A
$SDODC,16:46:05,S28.18.9837,W163.03.4891,A,5337.5,M,A
$SDODC,16:46:25,S28.18.9459,W163.03.4369,A,5335.7,M,A
$SDODC,16:46:45,S28.18.9077,W163.03.3847,A,5342.6,M,A
$SDODC,16:47:05,S28.18.8689,W163.03.3325,A,5335.2,M,A
$SDODC,16:47:25,S28.18.8307,W163.03.2795,A,5336.7,M,A
$SDODC,16:47:45,S28.18.7919,W163.03.2263,A,5334,M,A
$SDODC,16:48:05,S28.18.7534,W163.03.1732,A,5338.5,M,A
$SDODC,16:48:25,S28.18.7154,W163.03.1206,A,5332.3,M,A
$SDODC,16:48:45,S28.18.6782,W163.03.0685,A,5331.8,M,A
$SDODC,16:49:05,S28.18.6417,W163.03.0150,A,5332,M,A
$SDODC,16:49:25,S28.18.6052,W163.02.9611,A,5332.3,M,A
$SDODC,16:49:45,S28.18.5685,W163.02.9079,A,5332.3,M,A
$SDODC,16:50:05,S28.18.5312,W163.02.8555,A,5336.9,M,A
$SDODC,16:50:25,S28.18.4940,W163.02.8031,A,5332.6,M,A
$SDODC,16:50:45,S28.18.4567,W163.02.7505,A,5332.3,M,A
$SDODC,16:51:05,S28.18.4197,W163.02.6974,A,5337.4,M,A
$SDODC,16:51:25,S28.18.3817,W163.02.6458,A,5337.6,M,A
$SDODC,16:51:45,S28.18.3423,W163.02.5948,A,5334.7,M,A
$SDODC,16:52:05,S28.18.3033,W163.02.5437,A,5338,M,A
$SDODC,16:52:25,S28.18.2634,W163.02.4931,A,5338,M,A
$SDODC,16:52:45,S28.18.2240,W163.02.4420,A,5338.2,M,A
$SDODC,16:53:05,S28.18.1854,W163.02.3905,A,5338.2,M,A
$SDODC,16:53:25,S28.18.1462,W163.02.3386,A,5335.9,M,A
$SDODC,16:53:45,S28.18.1076,W163.02.2873,A,5335.9,M,A
$SDODC,16:54:05,S28.18.0679,W163.02.2370,A,5335.9,M,A
$SDODC,16:54:25,S28.18.0281,W163.02.1863,A,5339,M,A
$SDODC,16:54:45,S28.17.9886,W163.02.1354,A,5339,M,A
$SDODC,16:55:05,S28.17.9492,W163.02.0845,A,5345.4,M,A
$SDODC,16:55:25,S28.17.9105,W163.02.0325,A,5344.7,M,A
$SDODC,16:55:45,S28.17.8719,W163.01.9805,A,5345.8,M,A
$SDODC,16:56:05,S28.17.8325,W163.01.9284,A,5347.8,M,A
$SDODC,16:56:25,S28.17.7930,W163.01.8758,A,5345.8,M,A
$SDODC,16:56:45,S28.17.7534,W163.01.8226,A,5347.3,M,A
